jaar;nic;bedrijfsnaam;plaats;stof;emissie totaal;eenheid
2021;79;Steenfabriek Linssen BV;Kerkrade;Kooldioxide (CO2);3324900;kg
2021;90;VDL Castings Heerlen BV;Hoensbroek;Kooldioxide (CO2);8390134;kg
2021;94;Steenfabriek Gebroeders Klinkers BV;Maastricht;Kooldioxide (CO2);8926000;kg
2021;95;Vandersanden Beek BV;Beek;Kooldioxide (CO2);8910000;kg
2021;113;VDL Nedcar B.V.;Born;Kooldioxide (CO2);22045044;kg
2021;125;Stichting Parkmanagement Wolfsweg 75;Eygelshoven;Kooldioxide (CO2);727000;kg
2021;151;O-I Netherlands BV (Maastricht);Maastricht;Kooldioxide (CO2);92534152;kg
2021;159;Fenzi AGT Netherlands B.V.;Maastricht;Kooldioxide (CO2);3125831;kg
2021;174;Tata Steel Nederland Tubes BV locatie Maastricht;Maastricht;Kooldioxide (CO2);922500;kg
2021;325;Lawter Maastricht BV;Maastricht;Kooldioxide (CO2);2816000;kg
2021;326;Wienerberger Steenfabriek Poriso;Brunssum;Kooldioxide (CO2);25285307;kg
2021;1104;Solvay Chemie BV;Herten;Kooldioxide (CO2);2653780;kg
2021;1107;Nouryon Functional Chemicals B.V.;Herkenbosch;Kooldioxide (CO2);11220820;kg
2021;3062;Verzinkerij Van Aert BV;Nederweert;Kooldioxide (CO2);1280000;kg
2021;3068;Coatinc Mook B.V.;Mook;Kooldioxide (CO2);1890000;kg
2021;3509;VDL Castings Weert BV;Weert;Kooldioxide (CO2);831184;kg
2021;3513;MGG Netherlands BV;Tegelen;Kooldioxide (CO2);5484487;kg
2021;4001;Clauscentrale;Maasbracht;Kooldioxide (CO2);1660188823;kg
2021;4301;Smurfit Westrock Roermond Paper BV;Roermond;Kooldioxide (CO2);173579901;kg
2021;4709;Kleiwarenfabriek Joosten Kessel BV;Kessel;Kooldioxide (CO2);7593000;kg
2021;4711;Wienerberger Steenfabriek Thorn;Thorn;Kooldioxide (CO2);13515572;kg
2021;4731;Xella Kalkzandsteen De Hazelaar BV;Koningsbosch;Kooldioxide (CO2);8160000;kg
2021;4753;Rockwool B.V.;Roermond;Kooldioxide (CO2);143719000;kg
2021;5726;Wienerberger Steenfabriek Nuance;Afferden L;Kooldioxide (CO2);6044665;kg
2021;5727;EverZinc Nederland B.V.;Eijsden;Kooldioxide (CO2);24808389;kg
2021;5729;Celanese Production Netherlands B.V.;Geleen;Kooldioxide (CO2);1480325;kg
2021;5739;E-MAX BILLETS;Kerkrade;Kooldioxide (CO2);17020854;kg
2021;5740;WEPA Nederland B.V.;Swalmen;Kooldioxide (CO2);7158583;kg
2021;5750;FrieslandCampina Born;Born;Kooldioxide (CO2);6930000;kg
2021;5801;Schiffers Food BV;Hoensbroek;Kooldioxide (CO2);2217000;kg
2021;5804;PQ Nederland BV;Maastricht;Kooldioxide (CO2);12605922;kg
2021;5821;Attero B.V. locatie Landgraaf;Landgraaf;Kooldioxide (CO2);5107922;kg
2021;9003;Everris International BV;Heerlen;Kooldioxide (CO2);9110000;kg
2021;9013;Refresco Benelux BV;Sittard;Kooldioxide (CO2);7811445;kg
2021;10001;Nobian Industrial Chemicals BV (Rotterdam);Botlek Rotterdam;Kooldioxide (CO2);111585212;kg
2021;10002;Nouryon Performance Formulations b.v.;Europoort Rotterdam;Kooldioxide (CO2);29193;kg
2021;10003;Synres B.V.;Hoek Van Holland;Kooldioxide (CO2);6058094;kg
2021;10004;Lyondell Chemical Nederland Ltd.;Botlek Rotterdam;Kooldioxide (CO2);325558824;kg
2021;10006;Shell Nederland Chemie BV (Pernis);Vondelingenplaat Rotterdam;Kooldioxide (CO2);45097184;kg
2021;10016;Climax Molybdenum BV;Botlek Rotterdam;Kooldioxide (CO2);8882572;kg
2021;10048;Compaxo Gouda BV;Gouda;Kooldioxide (CO2);4000000;kg
2021;10057;Shell Nederland Raffinaderij BV;Vondelingenplaat Rotterdam;Kooldioxide (CO2);4392688950;kg
2021;10058;BP Raffinaderij Rotterdam B.V.;Europoort Rotterdam;Kooldioxide (CO2);2117592000;kg
2021;10059;Gunvor Energy Rotterdam B.V. (GPR);Europoort Rotterdam;Kooldioxide (CO2);212532603;kg
2021;10061;Esso Nederland BV (Raffinaderij Rotterdam);Botlek Rotterdam;Kooldioxide (CO2);2380054142;kg
2021;10063;AVR-Afvalverwerking;Botlek Rotterdam;Kooldioxide (CO2);1942397001;kg
2021;10064;Almatis BV;Botlek Rotterdam;Kooldioxide (CO2);17060747;kg
2021;10066;Kemira Rotterdam BV locatie Europoort;Europoort Rotterdam;Kooldioxide (CO2);7340000;kg
2021;10069;Standic BV;Dordrecht;Kooldioxide (CO2);2317268;kg
2021;10073;Tronox Pigments (Holland) BV;Botlek Rotterdam;Kooldioxide (CO2);95189579;kg
2021;10076;HVC AfvalEnergieCentrale Dordrecht;Dordrecht;Kooldioxide (CO2);319100000;kg
2021;10079;Chemours Netherlands B.V.;Dordrecht;Kooldioxide (CO2);45620434;kg
2021;10086;NV Nutricia Zoetermeer;Zoetermeer;Kooldioxide (CO2);10639069;kg
2021;10089;Prysmian Netherlands B.V.;Delft;Kooldioxide (CO2);1782000;kg
2021;10097;SD Guthrie International Zwijndrecht Refinery B.V.;Zwijndrecht;Kooldioxide (CO2);47709054;kg
2021;10100;Bakelite Botlek Rotterdam;Botlek Rotterdam;Kooldioxide (CO2);5349211;kg
2021;10546;Lactalis Leerdammer BV (Schoonrewoerd);Schoonrewoerd;Kooldioxide (CO2);9512115;kg
2021;10590;FrieslandCampina Rotterdam;Rotterdam;Kooldioxide (CO2);2601593;kg
2021;10621;Hunter Douglas Europe BV;Rotterdam;Kooldioxide (CO2);3259730;kg
2021;10687;Biotech Campus Delft;Delft;Kooldioxide (CO2);82871318;kg
2021;10689;Air Products Nederland BV (Botlek);Botlek Rotterdam;Kooldioxide (CO2);107056748;kg
2021;10698;Cargill Bioindustrial BV;Gouda;Kooldioxide (CO2);38078297;kg
2021;10723;O-I Netherlands BV (Leerdam);Leerdam;Kooldioxide (CO2);100592354;kg
2021;10728;Cargill Refined Oils Europe;Botlek Rotterdam;Kooldioxide (CO2);25404519;kg
2021;10733;Upfield Sourcing Nederland BV;Rotterdam;Kooldioxide (CO2);4713587;kg
2021;10789;BMI Productie Nederland BV Woerden;Woerden;Kooldioxide (CO2);14985661;kg
2021;10793;Tata Steel Nederland Tubes BV locatie Zwijndrecht;Zwijndrecht;Kooldioxide (CO2);1691794;kg
2021;10829;Cosun Beet company (Puttershoek);Puttershoek;Kooldioxide (CO2);400996;kg
2021;10921;Damen Shiprepair Rotterdam BV;Schiedam;Kooldioxide (CO2);1615190;kg
2021;10928;Aluminium & Chemie Rotterdam B.V.;Botlek Rotterdam;Kooldioxide (CO2);51822111;kg
2021;10950;N+P Rotterdam MRF B.V.;Rotterdam;Kooldioxide (CO2);31300;kg
2021;10951;Uniper Centrale Leiden;Leiden;Kooldioxide (CO2);134031830;kg
2021;10953;Uniper Centrale Den Haag;'s-Gravenhage;Kooldioxide (CO2);164961775;kg
2021;10982;Galvanisch Bedrijf Chromolux;Rotterdam;Kooldioxide (CO2);288740;kg
2021;10983;IHC Kinderdijk;Nieuw-Lekkerland;Kooldioxide (CO2);1741345;kg
2021;10998;Draka Interfoam;Hillegom;Kooldioxide (CO2);913932;kg
2021;11024;Cabot B.V.;Botlek Rotterdam;Kooldioxide (CO2);236355118;kg
2021;11034;Dossche Mils NV;Rotterdam;Kooldioxide (CO2);3148289;kg
2021;11046;PURAC Biochem B.V.;Gorinchem;Kooldioxide (CO2);25817558;kg
2021;11047;Vecom Metal Treatment BV;Maassluis;Kooldioxide (CO2);193000;kg
2021;11090;Chane Terminal Botlek B.V.;Botlek Rotterdam;Kooldioxide (CO2);35573851;kg
2021;11105;Heineken Netherlands Supply B.V., brouwerij Zoeterwoude;Zoeterwoude;Kooldioxide (CO2);74091099;kg
2021;11111;Ashland Industries Nederland B.V.;Zwijndrecht;Kooldioxide (CO2);18023000;kg
2021;11230;Damen Verolme BV;Botlek Rotterdam;Kooldioxide (CO2);150796;kg
2021;11235;RZB Holding BV;Rotterdam;Kooldioxide (CO2);15631;kg
2021;11366;LANXESS Rotterdam Botlek;Botlek Rotterdam;Kooldioxide (CO2);76553935;kg
2021;11532;Coatinc Alblasserdam BV;Alblasserdam;Kooldioxide (CO2);1741400;kg
2021;11658;Farm Frites BV;Oudenhoorn;Kooldioxide (CO2);36235135;kg
2021;12134;Archer Daniels Midland Europoort BV (ADM);Europoort Rotterdam;Kooldioxide (CO2);147950000;kg
2021;12135;ExxonMobil Chemical Holland BV (ROP van RPI);Europoort Rotterdam;Kooldioxide (CO2);58084680;kg
2021;12149;Uniper Benelux NV (Maasvlakte);Maasvlakte Rotterdam;Kooldioxide (CO2);4936046820;kg
2021;12150;Uniper Centrale RoCa;Rotterdam;Kooldioxide (CO2);219288734;kg
2021;12151;Uniper HWC Blekerstraat;Rotterdam;Kooldioxide (CO2);2506;kg
2021;12152;Uniper HWC Delftsevaart;Rotterdam;Kooldioxide (CO2);2196057;kg
2021;12157;HVC ZVI B.V.;Dordrecht;Kooldioxide (CO2);10406681;kg
2021;12158;HVC Slibverbrandingsinstallatie;Dordrecht;Kooldioxide (CO2);126103000;kg
2021;12162;Evos Rotterdam B.V.;Europoort Rotterdam;Kooldioxide (CO2);13236403;kg
2021;12163;EPS BV;Hendrik-Ido-Ambacht;Kooldioxide (CO2);613744;kg
2021;12166;TU Delft Warmtekrachtcentrale;Delft;Kooldioxide (CO2);15743353;kg
2021;12167;UZIMET BV;Rijswijk;Kooldioxide (CO2);699724;kg
2021;12168;INV NYLON CHEMICALS NETHERLANDS B.V.;Botlek Rotterdam;Kooldioxide (CO2);6203818;kg
2021;12170;FrieslandCampina Maasdam;Maasdam;Kooldioxide (CO2);4584362;kg
2021;12171;Zuivelfabriek De Graafstroom;Bleskensgraaf Ca;Kooldioxide (CO2);4255490;kg
2021;12172;Promelca B.V. (Gorinchem);Gorinchem;Kooldioxide (CO2);53037060;kg
2021;12174;Ducor Petrochemicals B.V.;Botlek Rotterdam;Kooldioxide (CO2);9507000;kg
2021;12175;Air Liquide Industrie BV;Botlek Rotterdam;Kooldioxide (CO2);797734093;kg
2021;12177;VPR Energy B.V.;Europoort Rotterdam;Kooldioxide (CO2);118584348;kg
2021;19004;ExxonMobil Chemical Holland BV (RPP van RPI);Botlek Rotterdam;Kooldioxide (CO2);35847000;kg
2021;19032;Janssen Biologics BV;Leiden;Kooldioxide (CO2);4190000;kg
2021;19048;Refresco Benelux BV;Bodegraven;Kooldioxide (CO2);3822000;kg
2021;19070;Indorama Ventures Europe BV;Europoort Rotterdam;Kooldioxide (CO2);163512381;kg
2021;19071;Shin-Etsu PVC BV (VCM Botlek);Botlek Rotterdam;Kooldioxide (CO2);92860123;kg
2021;19072;FrieslandCampina Nederland B.V.;Noordwijk;Kooldioxide (CO2);2390864;kg
2021;19073;Westlake Epoxy B.V.;Vondelingenplaat Rotterdam;Kooldioxide (CO2);45156996;kg
2021;21010;Sonneborn Refined Products BV (Amsterdam);Amsterdam;Kooldioxide (CO2);14254286;kg
2021;21101;Ketjen Netherlands BV;Amsterdam;Kooldioxide (CO2);59653558;kg
2021;21102;ICL FERTILIZERS EUROPE C.V.;Amsterdam;Kooldioxide (CO2);12310000;kg
2021;21302;Abbott Healthcare Products BV (Weesp);Weesp;Kooldioxide (CO2);11782610;kg
2021;21304;Givaudan Nederland B.V. (Naarden);Naarden;Kooldioxide (CO2);4805000;kg
2021;21403;Norit Nederland BV (Zaandam);Zaandam;Kooldioxide (CO2);33101901;kg
2021;21528;N.V. Nederlandse Gasunie (Wieringermeer);Middenmeer;Kooldioxide (CO2);22641865;kg
2021;21529;Gasunie Transport Services B.V.;Heemskerk;Kooldioxide (CO2);1087997;kg
2021;21530;OQ Chemicals Nederland BV;Amsterdam;Kooldioxide (CO2);1813847;kg
2021;22006;FrieslandCampina Nederland B.V. Lutjewinkel;Lutjewinkel;Kooldioxide (CO2);6940000;kg
2021;22012;CONO Kaasmakers (Middenbeemster);Westbeemster;Kooldioxide (CO2);9342481;kg
2021;22102;Bunge Loders Croklaan Worrmerveer;Wormerveer;Kooldioxide (CO2);18120830;kg
2021;22201;Olam Cocoa BV;Koog aan de Zaan;Kooldioxide (CO2);20619000;kg
2021;22209;Cargill Cocoa Wormer;Wormer;Kooldioxide (CO2);5990000;kg
2021;22602;Tate & Lyle Netherlands BV;Koog aan de Zaan;Kooldioxide (CO2);73830644;kg
2021;22617;Bunge Netherlands BV;Amsterdam;Kooldioxide (CO2);60225436;kg
2021;22626;Cargill BV (Multiseed);Amsterdam;Kooldioxide (CO2);27606257;kg
2021;23301;Tata Steel IJmuiden BV;Velsen-Noord;Kooldioxide (CO2);595731955044554000;kg
2021;24000;Vattenfall Power Generation B.V. (Hemweg);Amsterdam;Kooldioxide (CO2);687094451;kg
2021;24002;Vattenfall Power Generation B.V. (Diemen);Diemen;Kooldioxide (CO2);1265517079;kg
2021;24003;Vattenfall Power Generation B.V. (Velsen);Velsen-Noord;Kooldioxide (CO2);4027363174;kg
2021;24302;Crown van Gelder International B.V.;Velsen-Noord;Kooldioxide (CO2);127707614;kg
2021;24605;Forbo Flooring BV;Assendelft;Kooldioxide (CO2);12840889;kg
2021;24606;BN International BV;Huizen;Kooldioxide (CO2);3452827;kg
2021;28072;Quaker Chemical B.V. (A Quaker Houghton Company);Uithoorn;Kooldioxide (CO2);2349139;kg
2021;28085;AEB Amsterdam;Amsterdam;Kooldioxide (CO2);1251340096;kg
2021;28091;HVC N.V.;Alkmaar;Kooldioxide (CO2);1028500320;kg
2021;28094;Linde Gas IJmuiden;Velsen-Noord;Kooldioxide (CO2);3136080;kg
2021;28167;ADM WILD Netherlands B.V.;Amsterdam;Kooldioxide (CO2);810000;kg
2021;28176;Vattenfall Power Generation B.V. (IJmond 1);Velsen-Noord;Kooldioxide (CO2);1738864303;kg
2021;31311;CARBOGEN AMCIS B.V.;Veenendaal;Kooldioxide (CO2);1960000;kg
2021;33414;IQatalyst B.V.;De Meern;Kooldioxide (CO2);7803882;kg
2021;34303;Remia CV;Den Dolder;Kooldioxide (CO2);5600000;kg
2021;38002;Stichting AL-terrein;Bilthoven;Kooldioxide (CO2);12854783;kg
2021;39103;Koninklijke ERU Kaasfabriek B.V.;Woerden;Kooldioxide (CO2);559892;kg
2021;39105;Vrumona;Bunnik;Kooldioxide (CO2);4941680;kg
2021;41003;Shell Nederland Chemie BV (Moerdijk);Moerdijk;Kooldioxide (CO2);2651660543;kg
2021;41101;SABIC Innovative Plastics BV;Bergen op Zoom;Kooldioxide (CO2);308940405;kg
2021;41102;Allnex Netherlands B.V.;Bergen op Zoom;Kooldioxide (CO2);8895223;kg
2021;41103;Synthos Breda BV;Breda;Kooldioxide (CO2);6842482;kg
2021;41106;IFF Nederland BV;Tilburg;Kooldioxide (CO2);8053449;kg
2021;41113;BEWI RAW BV;Etten-Leur;Kooldioxide (CO2);7987459;kg
2021;41402;Trobas Gelatine B.V.;Dongen;Kooldioxide (CO2);7919120;kg
2021;41428;Covestro (Netherlands) B.V., vestiging Waalwijk;Waalwijk;Kooldioxide (CO2);4083013;kg
2021;41502;Ravenstein;Ravenstein;Kooldioxide (CO2);10809156;kg
2021;41521;Afvalstoffen Terminal Moerdijk BV (ATM);Moerdijk;Kooldioxide (CO2);159643090;kg
2021;42022;Nutricia Cuijk B.V.;Cuijk;Kooldioxide (CO2);1145903;kg
2021;42034;FrieslandCampina DMV B.V.;Veghel;Kooldioxide (CO2);85522000;kg
2021;42206;Mars Nederland BV;Veghel;Kooldioxide (CO2);11813000;kg
2021;42310;Cosun Beet Company-Dinteloord;Dinteloord;Kooldioxide (CO2);129853990;kg
2021;42408;Swinkels Family Brewers N.V.;Lieshout;Kooldioxide (CO2);40082000;kg
2021;42410;Heineken Netherlands Supply B.V. (Den Bosch);'s-Hertogenbosch;Kooldioxide (CO2);12429170;kg
2021;42411;Coca Cola Europacific Partners BV;Dongen;Kooldioxide (CO2);5086000;kg
2021;42629;Cargill BV;Bergen op Zoom;Kooldioxide (CO2);52713972;kg
2021;42823;Zwanenberg Food Oss b.v.;Oss;Kooldioxide (CO2);10800000;kg
2021;42834;Rendac Son BV;Son en Breugel;Kooldioxide (CO2);75417995;kg
2021;43002;Mannesmann Precision Tubes Netherlands BV;Helmond;Kooldioxide (CO2);2088300;kg
2021;43003;Tata Steel Nederland Tubes BV locatie Oosterhout;Oosterhout;Kooldioxide (CO2);2002000;kg
2021;43013;Nyrstar Budel BV;Budel-Dorplein;Kooldioxide (CO2);24445857;kg
2021;43024;Nedschroef Helmond BV;Helmond;Kooldioxide (CO2);6779062;kg
2021;43139;Ardagh Metal Packaging Netherlands B.V.;Oss;Kooldioxide (CO2);157694;kg
2021;43205;Coatinc West Brabant BV;Oudenbosch;Kooldioxide (CO2);295000;kg
2021;43210;Aalberts Surface Technologies BV;Eindhoven;Kooldioxide (CO2);822862;kg
2021;43216;SPGPrints;Boxmeer;Kooldioxide (CO2);3000141;kg
2021;43400;GTO Plating BV;'s-Hertogenbosch;Kooldioxide (CO2);136943;kg
2021;43403;DAF Trucks N.V.;Eindhoven;Kooldioxide (CO2);28092000;kg
2021;43856;Hydro Extrusion Drunen;Drunen;Kooldioxide (CO2);11483306;kg
2021;43869;Efté Coating BV;Eindhoven;Kooldioxide (CO2);945874;kg
2021;44004;Amer Centrale;Geertruidenberg;Kooldioxide (CO2);3483840183;kg
2021;44006;RWZI Oijen (Waterschap Aa en Maas);Oijen;Kooldioxide (CO2);6902327;kg
2021;44007;PreZero Energy Roosendaal B.V.;Roosendaal;Kooldioxide (CO2);343405000;kg
2021;44008;Ennatuurlijk BV, WKC Helmond;Helmond;Kooldioxide (CO2);57313534;kg
2021;44009;BV Afvalverbranding Zuid Nederland (AZN);Moerdijk;Kooldioxide (CO2);945403000;kg
2021;44162;Vlisco Netherlands BV;Helmond;Kooldioxide (CO2);18076877;kg
2021;44301;Saica Flex Netherlands B.V.;Etten-Leur;Kooldioxide (CO2);1934570;kg
2021;44709;Steenfabriek Engels Oeffelt BV;Oeffelt;Kooldioxide (CO2);17218394;kg
2021;44772;Ardagh Glass Dongen BV;Dongen;Kooldioxide (CO2);67384160;kg
2021;44773;Saint Gobain Construction Products NL BV;Etten-Leur;Kooldioxide (CO2);46398235;kg
2021;45669;Caligen Europe BV;Breda;Kooldioxide (CO2);353800;kg
2021;47001;Slibverwerking Noord-Brabant NV;Moerdijk;Kooldioxide (CO2);142013000;kg
2021;48002;Unipol Holland BV;Oss;Kooldioxide (CO2);5459861;kg
2021;48018;FUJIFILM Manufacturing Europe B.V.;Tilburg;Kooldioxide (CO2);23855485;kg
2021;48022;Dr. W. Kolb Nederland BV;Klundert;Kooldioxide (CO2);2563325;kg
2021;48023;FrieslandCampina Rijkevoort (Holland Cheese);Rijkevoort;Kooldioxide (CO2);2291276;kg
2021;48024;Essity Operations Cuijk B.V.;Katwijk NB;Kooldioxide (CO2);11602203;kg
2021;48031;FrieslandCampina Butter & Milkpowder - Den Bosch;'s-Hertogenbosch;Kooldioxide (CO2);2733571;kg
2021;48051;KBM Master Alloys BV (Oss);Oss;Kooldioxide (CO2);287613;kg
2021;48054;Van Swaay Duurzaam Hout Schijndel;Schijndel;Kooldioxide (CO2);237000;kg
2021;48061;Verzinkerij Meerveldhoven BV;Veldhoven;Kooldioxide (CO2);2284775;kg
2021;48073;Nedzink BV;Budel-Dorplein;Kooldioxide (CO2);960933;kg
2021;48082;Ennatuurlijk BV, PS Breda;Breda;Kooldioxide (CO2);0;kg
2021;48084;Ennatuurlijk BV, WKC Eindhoven;Eindhoven;Kooldioxide (CO2);9684372;kg
2021;48113;Keizersberg Diervoeders Elsendorp B.V.;Milheeze;Kooldioxide (CO2);57964;kg
2021;48132;Pali Geldrop BV;Geldrop;Kooldioxide (CO2);1374000;kg
2021;48177;Peka Kroef B.V. Odiliapeel;Odiliapeel;Kooldioxide (CO2);7500000;kg
2021;49006;WKC Moerdijk;Moerdijk;Kooldioxide (CO2);245087090;kg
2021;49010;Basell Benelux B.V.;Moerdijk;Kooldioxide (CO2);11875000;kg
2021;49013;Ardagh Glass Moerdijk BV;Moerdijk;Kooldioxide (CO2);55073617;kg
2021;49016;BECC B.V.;Katwijk NB;Kooldioxide (CO2);216532888;kg
2021;49026;Attero B.V. locatie Tilburg (Spinder);Tilburg;Kooldioxide (CO2);7202235;kg
2021;49033;Agristo Tilburg BV;Tilburg;Kooldioxide (CO2);39590000;kg
2021;51101;Synthomer Middelburg BV;Middelburg;Kooldioxide (CO2);59156000;kg
2021;51102;Rosier Nederland B.V.;Sas Van GEnt;Kooldioxide (CO2);16720184;kg
2021;51104;Dow Benelux BV (Hoek);Hoek;Kooldioxide (CO2);3910629040;kg
2021;51105;YARA Sluiskil BV;Sluiskil;Kooldioxide (CO2);3052397496;kg
2021;51107;ARKEMA B.V. location Vlissingen;Vlissingen;Kooldioxide (CO2);6074182;kg
2021;51404;ICL-IP Terneuzen BV;Terneuzen;Kooldioxide (CO2);9127733;kg
2021;51501;Zeeland Refinery N.V.;Nieuwdorp;Kooldioxide (CO2);1469808474;kg
2021;52612;Cargill Benelux BV;Sas Van GEnt;Kooldioxide (CO2);262222749;kg
2021;52615;Koninklijke Zeelandia;Zierikzee;Kooldioxide (CO2);1635131;kg
2021;53129;Damen Schelde Naval Shipbuilding B.V. en Damen Shiprepair Vlissingen B.V.;Ritthem;Kooldioxide (CO2);1879009;kg
2021;53504;Zeeland Aluminium Company (Zalco BV);Vlissingen;Kooldioxide (CO2);18697131;kg
2021;56102;Lamb Weston Site Kruiningen;Kruiningen;Kooldioxide (CO2);56462260;kg
2021;56118;Stepan Nederland BV;Ritthem;Kooldioxide (CO2);4044094;kg
2021;56125;Stortplaats Noord- en Midden-Zeeland BV (OLAZ);Nieuwdorp;Kooldioxide (CO2);7686502;kg
2021;61213;PPG Coatings B.V.;Tiel;Kooldioxide (CO2);1338154;kg
2021;61405;Niacet B.V.;Tiel;Kooldioxide (CO2);21140000;kg
2021;61411;Sonac Vuren BV;Vuren;Kooldioxide (CO2);33587388;kg
2021;61418;SACHEM Europe BV;Zaltbommel;Kooldioxide (CO2);3547571;kg
2021;61424;Veolia Industriediensten BV;Arnhem;Kooldioxide (CO2);61382855;kg
2021;61436;Givaudan Nederland BV (Barneveld);Barneveld;Kooldioxide (CO2);1200000;kg
2021;61517;Gasunie Zweekhorst;Zevenaar;Kooldioxide (CO2);2548550;kg
2021;62009;FrieslandCampina Butter&Milkpowder (Lochem);Lochem;Kooldioxide (CO2);30836250;kg
2021;62010;Nestlé Nederland BV (Nunspeet);Nunspeet;Kooldioxide (CO2);16629899;kg
2021;62013;FrieslandCampina Steenderen;Steenderen;Kooldioxide (CO2);3990000;kg
2021;62025;FrieslandCampina (Borculo);Borculo;Kooldioxide (CO2);62224000;kg
2021;62031;Arla Foods BV;Nijkerk;Kooldioxide (CO2);9013502;kg
2021;62108;Polskamp BV;Ermelo;Kooldioxide (CO2);833750;kg
2021;62406;Riedel BV;Ede;Kooldioxide (CO2);1976000;kg
2021;62512;Struik Foods Netherlands;Nijkerk;Kooldioxide (CO2);6200000;kg
2021;62802;Ekro BV;Apeldoorn;Kooldioxide (CO2);1695132;kg
2021;62806;VION Apeldoorn b.v.;Apeldoorn;Kooldioxide (CO2);2717533;kg
2021;62812;Compaxo Vlees Zevenaar BV;Zevenaar;Kooldioxide (CO2);3410000;kg
2021;62852;Pluimveeslachterij Van den Bor BV;Nijkerkerveen;Kooldioxide (CO2);1246481;kg
2021;62859;Plukon Wezep BV;Wezep;Kooldioxide (CO2);85300;kg
2021;62925;Aviko BV;Steenderen;Kooldioxide (CO2);63340000;kg
2021;62928;CelaVita Foods b.v.;Wezep;Kooldioxide (CO2);5402176;kg
2021;63012;KME Netherlands B.V.;Zutphen;Kooldioxide (CO2);4294447;kg
2021;63504;Gieterij Doesburg BV;Doesburg;Kooldioxide (CO2);789733;kg
2021;63505;Vulcanus Castings BV;Doetinchem;Kooldioxide (CO2);4954702;kg
2021;63508;Nijmeegsche IJzergieterij BV;Nijmegen;Kooldioxide (CO2);3194431;kg
2021;63509;LF Casting B.V.;Terborg;Kooldioxide (CO2);835341;kg
2021;63643;Veco B.V.;Eerbeek;Kooldioxide (CO2);994000;kg
2021;63669;Coatinc Anox bv.;Scherpenzeel;Kooldioxide (CO2);144871;kg
2021;64004;AVR Afvalverwerking BV (Duiven);Duiven;Kooldioxide (CO2);500300265;kg
2021;64005;ARN B.V.;Weurt;Kooldioxide (CO2);362420679;kg
2021;64134;Sonac Loenen BV;Loenen;Kooldioxide (CO2);3650000;kg
2021;64304;Papierfabriek Doetinchem bv;Doetinchem;Kooldioxide (CO2);19671864;kg
2021;64328;Koninklijke VIVBuisman B.V.;Zelhem;Kooldioxide (CO2);2429086;kg
2021;64335;DS Smith De Hoop B.V.;Eerbeek;Kooldioxide (CO2);182000963;kg
2021;64345;Folding Boxboard Eerbeek bv;Eerbeek;Kooldioxide (CO2);71615864;kg
2021;64354;VHP Security Paper B.V.;Ugchelen;Kooldioxide (CO2);3354000;kg
2021;64360;Smurfit Westrock Parenco B.V.;Renkum;Kooldioxide (CO2);237396619;kg
2021;64633;Aquinos BV (Kesteren);Kesteren;Kooldioxide (CO2);1402188;kg
2021;64641;Kamp Coating Apeldoorn BV;Apeldoorn;Kooldioxide (CO2);1243321;kg
2021;64701;Steenfabriek De Rijswaard BV;Aalst;Kooldioxide (CO2);32981300;kg
2021;64703;B.V. Steenfabriek Huissenswaard;Angeren;Kooldioxide (CO2);25112000;kg
2021;64713;Wienerberger Steenfabriek Schipperswaard;Echteld;Kooldioxide (CO2);10051103;kg
2021;64715;Wienerberger BV Steenfabriek Erlecom;Erlecom;Kooldioxide (CO2);12754248;kg
2021;64718;Rodruza Steenfabriek de Zandberg;Gendt;Kooldioxide (CO2);15260000;kg
2021;64719;Wienerberger Steenfabriek Haaften;Haaften;Kooldioxide (CO2);15024878;kg
2021;64725;Wienerberger Steenfabriek Heteren;Heteren;Kooldioxide (CO2);8730506;kg
2021;64740;Wienerberger Steenfabriek Wolfswaard;Opheusden;Kooldioxide (CO2);12545671;kg
2021;64741;Wienerberger Steenfabriek Kijfwaard Oost;Pannerden;Kooldioxide (CO2);13186474;kg
2021;64744;Steenfabriek Rossum B.V.;Rossum;Kooldioxide (CO2);17718000;kg
2021;64748;Steenfabriek Spijk BV;Spijk;Kooldioxide (CO2);27289000;kg
2021;64749;Steenfabriek Tolkamer BV;Tolkamer;Kooldioxide (CO2);28510000;kg
2021;64756;Wienerberger Steenfabriek De Vlijt;Winterswijk;Kooldioxide (CO2);7456829;kg
2021;64759;Steenfabriek Zennewijnen;Zennewijnen;Kooldioxide (CO2);15475307;kg
2021;65735;Steenfabriek Vogelensangh B.V.;Deest;Kooldioxide (CO2);3089153;kg
2021;65777;Wienerberger Steenfabriek Kijfwaard West;Pannerden;Kooldioxide (CO2);24419982;kg
2021;66001;Sibelco Winterswijk;Winterswijk;Kooldioxide (CO2);4422769;kg
2021;66201;Coldenhove Paper B.V.;Eerbeek;Kooldioxide (CO2);10342997;kg
2021;66206;TANATEX Chemicals BV;Ede;Kooldioxide (CO2);804858;kg
