Anleggsnavn;Fylke;Kommune;NACE Kode;year;ets_emissions;Grunnlagsverdi for luft;utslipp;Grunnlagsverdi for vann;Enhet;AnleggId;Org.nr.
Jahrestranda næringspark as;Vestfold;Sandefjord;68.209;2010;3.8;B;;;1000 tonn;5661;914907500
Jahrestranda næringspark as;Vestfold;Sandefjord;68.209;2011;3.4;B;;;1000 tonn;5661;914907500
Jahrestranda næringspark as;Vestfold;Sandefjord;68.209;2012;3;B;;;1000 tonn;5661;914907500
Jahrestranda næringspark as;Vestfold;Sandefjord;68.209;2013;3.1;B;;;1000 tonn;5661;914907500
Jahrestranda næringspark as;Vestfold;Sandefjord;68.209;2014;2.8;B;;;1000 tonn;5661;914907500
Jahrestranda næringspark as;Vestfold;Sandefjord;68.209;2016;0.107;B;;;1000 tonn;5661;914907500
Jahrestranda næringspark as;Vestfold;Sandefjord;68.209;2018;0;E;;;1000 tonn;5661;914907500
Jahrestranda næringspark as;Vestfold;Sandefjord;68.209;2019;0;E;;;1000 tonn;5661;914907500
Jahrestranda næringspark as;Vestfold;Sandefjord;68.209;2020;0;E;;;1000 tonn;5661;914907500
Jahrestranda næringspark as;Vestfold;Sandefjord;68.209;2021;0;E;;;1000 tonn;5661;914907500
Jahrestranda næringspark as;Vestfold;Sandefjord;68.209;2022;0;E;;;1000 tonn;5661;914907500
Innvik sellgren avd. tingvoll;Møre og Romsdal;Tingvoll;13.2;2001;0.318;;;;1000 tonn;5665;973176439
Innvik sellgren avd. tingvoll;Møre og Romsdal;Tingvoll;13.2;2002;0.29;;;;1000 tonn;5665;973176439
Innvik sellgren avd. tingvoll;Møre og Romsdal;Tingvoll;13.2;2003;0.243;;;;1000 tonn;5665;973176439
Innvik sellgren avd. tingvoll;Møre og Romsdal;Tingvoll;13.2;2004;0.295;;;;1000 tonn;5665;973176439
Innvik sellgren avd. tingvoll;Møre og Romsdal;Tingvoll;13.2;2005;0.281;;;;1000 tonn;5665;973176439
Innvik sellgren avd. tingvoll;Møre og Romsdal;Tingvoll;13.2;2006;0.265;B;;;1000 tonn;5665;973176439
Innvik sellgren avd. tingvoll;Møre og Romsdal;Tingvoll;13.2;2007;0.252;B;;;1000 tonn;5665;973176439
Innvik sellgren avd. tingvoll;Møre og Romsdal;Tingvoll;13.2;2008;0.243;B;;;1000 tonn;5665;973176439
Innvik sellgren avd. tingvoll;Møre og Romsdal;Tingvoll;13.2;2009;0.249;B;;;1000 tonn;5665;973176439
Innvik sellgren avd. tingvoll;Møre og Romsdal;Tingvoll;13.2;2010;0.0002;B;;;1000 tonn;5665;973176439
Innvik sellgren avd. tingvoll;Møre og Romsdal;Tingvoll;13.2;2011;0.0002;B;;;1000 tonn;5665;973176439
Innvik sellgren avd. tingvoll;Møre og Romsdal;Tingvoll;13.2;2012;0.0001;E;;;1000 tonn;5665;973176439
Solenis norway as avd. drammen;Buskerud;Drammen;20.59;2015;0.7;B;;;1000 tonn;5672;974095378
Solenis norway as avd. drammen;Buskerud;Drammen;20.59;2016;0.7;B;;;1000 tonn;5672;974095378
Solenis norway as avd. drammen;Buskerud;Drammen;20.59;2017;0.6;B;;;1000 tonn;5672;974095378
Solenis norway as avd. drammen;Buskerud;Drammen;20.59;2018;0.626;B;;;1000 tonn;5672;974095378
Krystal as;Buskerud;Drammen;20.52;2017;0.0879;B;;;1000 tonn;5675;972112151
Krystal as;Buskerud;Drammen;20.52;2018;0.0571;B;;;1000 tonn;5675;972112151
Krystal as;Buskerud;Drammen;20.52;2019;0.0571;B;;;1000 tonn;5675;972112151
Krystal as;Buskerud;Drammen;20.52;2020;0.0155;B;;;1000 tonn;5675;972112151
Krystal as;Buskerud;Drammen;20.52;2021;0;B;;;1000 tonn;5675;972112151
Krystal as;Buskerud;Drammen;20.52;2022;0;B;;;1000 tonn;5675;972112151
Krystal as;Buskerud;Drammen;20.52;2023;0;B;;;1000 tonn;5675;972112151
Ewos fôrfabrikk, meløy;Nordland;Meløy;10.91;2007;1.796;B;;;1000 tonn;5681;972171409
Ewos fôrfabrikk, meløy;Nordland;Meløy;10.91;2008;2.2;B;;;1000 tonn;5681;972171409
Ewos fôrfabrikk, meløy;Nordland;Meløy;10.91;2011;2.7;B;;;1000 tonn;5681;972171409
Ewos fôrfabrikk, meløy;Nordland;Meløy;10.91;2012;2.7;B;;;1000 tonn;5681;972171409
Ewos fôrfabrikk, meløy;Nordland;Meløy;10.91;2013;7.07;B;;;1000 tonn;5681;972171409
Ewos fôrfabrikk, meløy;Nordland;Meløy;10.91;2014;2.14;B;;;1000 tonn;5681;972171409
Ewos fôrfabrikk, meløy;Nordland;Meløy;10.91;2015;2;B;;;1000 tonn;5681;972171409
Ewos fôrfabrikk, meløy;Nordland;Meløy;10.91;2016;1.26;B;;;1000 tonn;5681;972171409
Ewos fôrfabrikk, meløy;Nordland;Meløy;10.91;2017;1.96;B;;;1000 tonn;5681;972171409
Ewos fôrfabrikk, meløy;Nordland;Meløy;10.91;2018;2.45;B;;;1000 tonn;5681;972171409
Ewos fôrfabrikk, meløy;Nordland;Meløy;10.91;2019;2.62;E;;;1000 tonn;5681;972171409
Ewos fôrfabrikk, meløy;Nordland;Meløy;10.91;2020;0.159;E;;;1000 tonn;5681;972171409
Ewos fôrfabrikk, meløy;Nordland;Meløy;10.91;2021;4.41;E;;;1000 tonn;5681;972171409
Ewos fôrfabrikk, meløy;Nordland;Meløy;10.91;2022;2.55;B;;;1000 tonn;5681;972171409
Ewos fôrfabrikk, meløy;Nordland;Meløy;10.91;2023;3.16;B;;;1000 tonn;5681;972171409
Ewos fôrfabrikk, meløy;Nordland;Meløy;10.91;2024;2.74;B;;;1000 tonn;5681;972171409
Gardermoen flystasjon;Akershus;Ullensaker;84.22;2001;0.391;;;;1000 tonn;5687;975950662
Gardermoen flystasjon;Akershus;Ullensaker;84.22;2002;0.824;;;;1000 tonn;5687;975950662
Gardermoen flystasjon;Akershus;Ullensaker;84.22;2004;1.185;;;;1000 tonn;5687;975950662
Gardermoen flystasjon;Akershus;Ullensaker;84.22;2006;0.802;;;;1000 tonn;5687;975950662
Gardermoen flystasjon;Akershus;Ullensaker;84.22;2007;0.65;E;;;1000 tonn;5687;975950662
Gardermoen flystasjon;Akershus;Ullensaker;84.22;2008;0.001;B;;;1000 tonn;5687;975950662
Gardermoen flystasjon;Akershus;Ullensaker;84.22;2009;0.963;B;;;1000 tonn;5687;975950662
Gardermoen flystasjon;Akershus;Ullensaker;84.22;2010;0.337;B;;;1000 tonn;5687;975950662
Gardermoen flystasjon;Akershus;Ullensaker;84.22;2011;0.0014;B;;;1000 tonn;5687;975950662
Bir ressurs as;Vestland;Bergen;38.21;2010;65;E;;;1000 tonn;5689;985843023
Bir ressurs as;Vestland;Bergen;38.21;2011;56;E;;;1000 tonn;5689;985843023
Bir ressurs as;Vestland;Bergen;38.21;2012;54;E;;;1000 tonn;5689;985843023
Bir ressurs as;Vestland;Bergen;38.21;2013;59;E;;;1000 tonn;5689;985843023
Bir ressurs as;Vestland;Bergen;38.21;2014;76;E;;;1000 tonn;5689;985843023
Bir ressurs as;Vestland;Bergen;38.21;2015;75;E;;;1000 tonn;5689;985843023
Bir ressurs as;Vestland;Bergen;38.21;2016;72.8;E;;;1000 tonn;5689;985843023
Bir ressurs as;Vestland;Bergen;38.21;2017;72;E;;;1000 tonn;5689;985843023
Bir ressurs as;Vestland;Bergen;38.21;2018;80;E;;;1000 tonn;5689;985843023
Bir ressurs as;Vestland;Bergen;38.21;2019;76;E;;;1000 tonn;5689;985843023
Bir ressurs as;Vestland;Bergen;38.21;2020;84.6;E;;;1000 tonn;5689;985843023
Bir ressurs as;Vestland;Bergen;38.21;2021;86.6;E;;;1000 tonn;5689;985843023
Bir ressurs as;Vestland;Bergen;38.21;2022;120;B;;;1000 tonn;5689;985843023
Bir ressurs as;Vestland;Bergen;38.21;2023;117;B;;;1000 tonn;5689;985843023
Verft - aker solutions stord verft;Vestland;Stord;30.113;2001;1.7;;;;1000 tonn;5690;974141566
Verft - aker solutions stord verft;Vestland;Stord;30.113;2002;4.365;;;;1000 tonn;5690;974141566
Verft - aker solutions stord verft;Vestland;Stord;30.113;2003;3.03;;;;1000 tonn;5690;974141566
Verft - aker solutions stord verft;Vestland;Stord;30.113;2004;1;;;;1000 tonn;5690;974141566
Verft - aker solutions stord verft;Vestland;Stord;30.113;2007;3.254;B;;;1000 tonn;5690;974141566
Verft - aker solutions stord verft;Vestland;Stord;30.113;2006;3.6;B;;;1000 tonn;5690;974141566
Verft - aker solutions stord verft;Vestland;Stord;30.113;2008;0.0037;B;;;1000 tonn;5690;974141566
Verft - aker solutions stord verft;Vestland;Stord;30.113;2009;0.116;B;;;1000 tonn;5690;974141566
Verft - aker solutions stord verft;Vestland;Stord;30.113;2010;4.914;B;;;1000 tonn;5690;974141566
Verft - aker solutions stord verft;Vestland;Stord;30.113;2011;3.077;B;;;1000 tonn;5690;974141566
Verft - aker solutions stord verft;Vestland;Stord;30.113;2012;2.9;B;;;1000 tonn;5690;974141566
Verft - aker solutions stord verft;Vestland;Stord;30.113;2013;4.076;B;;;1000 tonn;5690;974141566
Verft - aker solutions stord verft;Vestland;Stord;30.113;2014;1.8242;B;;;1000 tonn;5690;974141566
Elkem meraker as;Trøndelag;Meråker;52.24;2001;137;;;;1000 tonn;5701;914261228
Elkem meraker as;Trøndelag;Meråker;52.24;2002;134;;;;1000 tonn;5701;914261228
Elkem meraker as;Trøndelag;Meråker;52.24;2003;131;;;;1000 tonn;5701;914261228
Elkem meraker as;Trøndelag;Meråker;52.24;2004;127;;;;1000 tonn;5701;914261228
Elkem meraker as;Trøndelag;Meråker;52.24;2005;127;;;;1000 tonn;5701;914261228
Elkem meraker as;Trøndelag;Meråker;52.24;2006;28;;;;1000 tonn;5701;914261228
Elkem fiskaa silicon;Agder;Kristiansand;20.13;1991;101;;;;1000 tonn;5152;873095342
Elkem fiskaa silicon;Agder;Kristiansand;20.13;1990;115;;;;1000 tonn;5152;873095342
Stella polaris;Troms;Senja;10.202;2021;1.8899;B;;;1000 tonn;5155;871830312
Stella polaris;Troms;Senja;10.202;2022;2.16;B;;;1000 tonn;5155;871830312
Stella polaris;Troms;Senja;10.202;2023;2.19;B;;;1000 tonn;5155;871830312
Stella polaris;Troms;Senja;10.202;2024;1.75;B;;;1000 tonn;5155;871830312
Vipo - tidl. trelleborg offshore norway -drammen;Buskerud;Drammen;22.19;2002;0.114;;;;1000 tonn;5161;973228099
Vipo - tidl. trelleborg offshore norway -drammen;Buskerud;Drammen;22.19;2003;0.256;;;;1000 tonn;5161;973228099
Vipo - tidl. trelleborg offshore norway -drammen;Buskerud;Drammen;22.19;2004;0.186;;;;1000 tonn;5161;973228099
Vipo - tidl. trelleborg offshore norway -drammen;Buskerud;Drammen;22.19;2005;0.114;;;;1000 tonn;5161;973228099
Vipo - tidl. trelleborg offshore norway -drammen;Buskerud;Drammen;22.19;2006;0.266;B;;;1000 tonn;5161;973228099
Vipo - tidl. trelleborg offshore norway -drammen;Buskerud;Drammen;22.19;2007;0.368;B;;;1000 tonn;5161;973228099
Vipo - tidl. trelleborg offshore norway -drammen;Buskerud;Drammen;22.19;2008;0.0268;B;;;1000 tonn;5161;973228099
Vipo - tidl. trelleborg offshore norway -drammen;Buskerud;Drammen;22.19;2009;0.185;B;;;1000 tonn;5161;973228099
Vipo - tidl. trelleborg offshore norway -drammen;Buskerud;Drammen;22.19;2010;0.192;E;;;1000 tonn;5161;973228099
Vipo - tidl. trelleborg offshore norway -drammen;Buskerud;Drammen;22.19;2011;0.328;E;;;1000 tonn;5161;973228099
Vipo - tidl. trelleborg offshore norway -drammen;Buskerud;Drammen;22.19;2012;0.256;E;;;1000 tonn;5161;973228099
Vipo - tidl. trelleborg offshore norway -drammen;Buskerud;Drammen;22.19;2013;0.232;E;;;1000 tonn;5161;973228099
Vipo - tidl. trelleborg offshore norway -drammen;Buskerud;Drammen;22.19;2014;0.352;E;;;1000 tonn;5161;973228099
Vipo - tidl. trelleborg offshore norway -drammen;Buskerud;Drammen;22.19;2015;0.22;E;;;1000 tonn;5161;973228099
Vipo - tidl. trelleborg offshore norway -drammen;Buskerud;Drammen;22.19;2016;0.1;E;;;1000 tonn;5161;973228099
Vipo - tidl. trelleborg offshore norway -drammen;Buskerud;Drammen;22.19;2017;0.08;E;;;1000 tonn;5161;973228099
Vipo - tidl. trelleborg offshore norway -drammen;Buskerud;Drammen;22.19;2018;0.3;B;;;1000 tonn;5161;973228099
Vipo - tidl. trelleborg offshore norway -drammen;Buskerud;Drammen;22.19;2019;0.046;B;;;1000 tonn;5161;973228099
Vipo - tidl. trelleborg offshore norway -drammen;Buskerud;Drammen;22.19;2020;0.049;B;;;1000 tonn;5161;973228099
Vipo - tidl. trelleborg offshore norway -drammen;Buskerud;Drammen;22.19;2021;0.159;B;;;1000 tonn;5161;973228099
Vipo - tidl. trelleborg offshore norway -drammen;Buskerud;Drammen;22.19;2022;1.357;B;;;1000 tonn;5161;973228099
Vipo - tidl. trelleborg offshore norway -drammen;Buskerud;Drammen;22.19;2023;0.5065;B;;;1000 tonn;5161;973228099
Mills avd. drammen;Buskerud;Drammen;10.89;2002;0.76;;;;1000 tonn;5163;974076640
Mills avd. drammen;Buskerud;Drammen;10.89;2003;0.69;;;;1000 tonn;5163;974076640
Mills avd. drammen;Buskerud;Drammen;10.89;2004;0.5;;;;1000 tonn;5163;974076640
Mills avd. drammen;Buskerud;Drammen;10.89;2005;0.5;;;;1000 tonn;5163;974076640
Mills avd. drammen;Buskerud;Drammen;10.89;2001;0.617;;;;1000 tonn;5163;974076640
Mills avd. drammen;Buskerud;Drammen;10.89;2007;0.367;B;;;1000 tonn;5163;974076640
Mills avd. drammen;Buskerud;Drammen;10.89;2008;0.485;B;;;1000 tonn;5163;974076640
Mills avd. drammen;Buskerud;Drammen;10.89;2009;0.463;B;;;1000 tonn;5163;974076640
Mills avd. drammen;Buskerud;Drammen;10.89;2010;0.402;E;;;1000 tonn;5163;974076640
Mills avd. drammen;Buskerud;Drammen;10.89;2011;0.567;E;;;1000 tonn;5163;974076640
Mills avd. drammen;Buskerud;Drammen;10.89;2012;0.573;E;;;1000 tonn;5163;974076640
Mills avd. drammen;Buskerud;Drammen;10.89;2013;0.583;E;;;1000 tonn;5163;974076640
Mills avd. drammen;Buskerud;Drammen;10.89;2014;0.162;E;;;1000 tonn;5163;974076640
Mills avd. drammen;Buskerud;Drammen;10.89;2015;0.106;E;;;1000 tonn;5163;974076640
Mills avd. drammen;Buskerud;Drammen;10.89;2016;0.025;E;;;1000 tonn;5163;974076640
Mills avd. drammen;Buskerud;Drammen;10.89;2017;0.016;E;;;1000 tonn;5163;974076640
Mills avd. drammen;Buskerud;Drammen;10.89;2018;0.028;E;;;1000 tonn;5163;974076640
Mills avd. drammen;Buskerud;Drammen;10.89;2019;0.006;E;;;1000 tonn;5163;974076640
Mills avd. drammen;Buskerud;Drammen;10.89;2020;0;E;;;1000 tonn;5163;974076640
Mills avd. drammen;Buskerud;Drammen;10.89;2021;0;E;;;1000 tonn;5163;974076640
Mills avd. drammen;Buskerud;Drammen;10.89;2023;0;B;;;1000 tonn;5163;974076640
Protan as avd. lier;Buskerud;Lier;22.23;2001;0.000188;;;;1000 tonn;5164;974301385
Protan as avd. lier;Buskerud;Lier;22.23;2002;0.000235;;;;1000 tonn;5164;974301385
Protan as avd. lier;Buskerud;Lier;22.23;2003;0.000262;;;;1000 tonn;5164;974301385
Protan as avd. lier;Buskerud;Lier;22.23;2004;0.361;;;;1000 tonn;5164;974301385
Protan as avd. lier;Buskerud;Lier;22.23;2005;0.3102;;;;1000 tonn;5164;974301385
Protan as avd. lier;Buskerud;Lier;22.23;2006;0.000298;B;;;1000 tonn;5164;974301385
Protan as avd. lier;Buskerud;Lier;22.23;2007;0.00033;E;;;1000 tonn;5164;974301385
Protan as avd. lier;Buskerud;Lier;22.23;2008;0;B;;;1000 tonn;5164;974301385
Protan as avd. lier;Buskerud;Lier;22.23;2009;0;E;;;1000 tonn;5164;974301385
Protan as avd. lier;Buskerud;Lier;22.23;2010;0.216;E;;;1000 tonn;5164;974301385
Protan as avd. lier;Buskerud;Lier;22.23;2011;0.28;E;;;1000 tonn;5164;974301385
Protan as avd. lier;Buskerud;Lier;22.23;2012;0.2;E;;;1000 tonn;5164;974301385
Protan as avd. lier;Buskerud;Lier;22.23;2013;0.3;E;;;1000 tonn;5164;974301385
Protan as avd. lier;Buskerud;Lier;22.23;2014;0.3;E;;;1000 tonn;5164;974301385
Protan as avd. lier;Buskerud;Lier;22.23;2015;0.4;E;;;1000 tonn;5164;974301385
Protan as avd. lier;Buskerud;Lier;22.23;2016;0.4;E;;;1000 tonn;5164;974301385
Protan as avd. lier;Buskerud;Lier;22.23;2017;0.4;E;;;1000 tonn;5164;974301385
Protan as avd. lier;Buskerud;Lier;22.23;2018;0.4;E;;;1000 tonn;5164;974301385
Protan as avd. lier;Buskerud;Lier;22.23;2019;0.5;E;;;1000 tonn;5164;974301385
Protan as avd. lier;Buskerud;Lier;22.23;2020;0.5;E;;;1000 tonn;5164;974301385
Protan as avd. lier;Buskerud;Lier;22.23;2021;0.4;E;;;1000 tonn;5164;974301385
Protan as avd. lier;Buskerud;Lier;22.23;2022;0.4;E;;;1000 tonn;5164;974301385
Protan as avd. lier;Buskerud;Lier;22.23;2023;0.3;E;;;1000 tonn;5164;974301385
Protan as avd. lier;Buskerud;Lier;22.23;2024;0.23;E;;;1000 tonn;5164;974301385
Smurfit kappa norge;Buskerud;Ringerike;17.21;2001;0.173;;;;1000 tonn;5165;973163566
Smurfit kappa norge;Buskerud;Ringerike;17.21;2002;0.611;;;;1000 tonn;5165;973163566
Smurfit kappa norge;Buskerud;Ringerike;17.21;2003;1.32;;;;1000 tonn;5165;973163566
Smurfit kappa norge;Buskerud;Ringerike;17.21;2004;0.1;;;;1000 tonn;5165;973163566
Smurfit kappa norge;Buskerud;Ringerike;17.21;2006;0.5135;B;;;1000 tonn;5165;973163566
Smurfit kappa norge;Buskerud;Ringerike;17.21;2007;0.212;B;;;1000 tonn;5165;973163566
Smurfit kappa norge;Buskerud;Ringerike;17.21;2008;0.054;B;;;1000 tonn;5165;973163566
Smurfit kappa norge;Buskerud;Ringerike;17.21;2009;0.07;B;;;1000 tonn;5165;973163566
Smurfit kappa norge;Buskerud;Ringerike;17.21;2010;0.464;B;;;1000 tonn;5165;973163566
Smurfit kappa norge;Buskerud;Ringerike;17.21;2011;0.18;E;;;1000 tonn;5165;973163566
Smurfit kappa norge;Buskerud;Ringerike;17.21;2012;0.053;B;;;1000 tonn;5165;973163566
Smurfit kappa norge;Buskerud;Ringerike;17.21;2013;0.043;B;;;1000 tonn;5165;973163566
Smurfit kappa norge;Buskerud;Ringerike;17.21;2014;0.04;E;;;1000 tonn;5165;973163566
Smurfit kappa norge;Buskerud;Ringerike;17.21;2015;0.12;E;;;1000 tonn;5165;973163566
Smurfit kappa norge;Buskerud;Ringerike;17.21;2016;0.16;E;;;1000 tonn;5165;973163566
Smurfit kappa norge;Buskerud;Ringerike;17.21;2017;0.04;E;;;1000 tonn;5165;973163566
Smurfit kappa norge;Buskerud;Ringerike;17.21;2018;0.05;E;;;1000 tonn;5165;973163566
Smurfit kappa norge;Buskerud;Ringerike;17.21;2019;0.02;E;;;1000 tonn;5165;973163566
Smurfit kappa norge;Buskerud;Ringerike;17.21;2020;0.2;E;;;1000 tonn;5165;973163566
Smurfit kappa norge;Buskerud;Ringerike;17.21;2021;0.15;E;;;1000 tonn;5165;973163566
Smurfit kappa norge;Buskerud;Ringerike;17.21;2022;0.15;E;;;1000 tonn;5165;973163566
Smurfit kappa norge;Buskerud;Ringerike;17.21;2023;0.15;E;;;1000 tonn;5165;973163566
Smurfit kappa norge;Buskerud;Ringerike;17.21;2024;0.1145;B;;;1000 tonn;5165;973163566
Inpac as;Buskerud;Lier;21.2;2001;1.84;;;;1000 tonn;5167;974072033
Inpac as;Buskerud;Lier;21.2;2002;1.733;;;;1000 tonn;5167;974072033
Inpac as;Buskerud;Lier;21.2;2003;1.7;;;;1000 tonn;5167;974072033
Inpac as;Buskerud;Lier;21.2;2004;1.66;;;;1000 tonn;5167;974072033
Inpac as;Buskerud;Lier;21.2;2005;1.17;;;;1000 tonn;5167;974072033
Inpac as;Buskerud;Lier;21.2;2006;0.0361;B;;;1000 tonn;5167;974072033
Inpac as;Buskerud;Lier;21.2;2007;0.0399;B;;;1000 tonn;5167;974072033
Inpac as;Buskerud;Lier;21.2;2008;0.0342;B;;;1000 tonn;5167;974072033
Inpac as;Buskerud;Lier;21.2;2009;0.0342;B;;;1000 tonn;5167;974072033
Inpac as;Buskerud;Lier;21.2;2010;0.0218;B;;;1000 tonn;5167;974072033
Nortura sa avd. gol;Buskerud;Gol;10.11;2001;0.00266;;;;1000 tonn;5169;973138677
Nortura sa avd. gol;Buskerud;Gol;10.11;2003;0.00133;;;;1000 tonn;5169;973138677
Nortura sa avd. gol;Buskerud;Gol;10.11;2008;0.0349;B;;;1000 tonn;5169;973138677
Nortura sa avd. gol;Buskerud;Gol;10.11;2009;0.191;B;;;1000 tonn;5169;973138677
Nortura sa avd. gol;Buskerud;Gol;10.11;2010;0.101;B;;;1000 tonn;5169;973138677
Nortura sa avd. gol;Buskerud;Gol;10.11;2011;0.051;B;;;1000 tonn;5169;973138677
Nortura sa avd. gol;Buskerud;Gol;10.11;2012;0;B;;;1000 tonn;5169;973138677
Nortura sa avd. gol;Buskerud;Gol;10.11;2013;0;B;;;1000 tonn;5169;973138677
Nortura sa avd. gol;Buskerud;Gol;10.11;2014;0;B;;;1000 tonn;5169;973138677
Nortura sa avd. gol;Buskerud;Gol;10.11;2015;0;B;;;1000 tonn;5169;973138677
Nortura sa avd. gol;Buskerud;Gol;10.11;2016;0;B;;;1000 tonn;5169;973138677
Nortura sa avd. gol;Buskerud;Gol;10.11;2017;0;B;;;1000 tonn;5169;973138677
Nortura sa avd. gol;Buskerud;Gol;10.11;2018;0;B;;;1000 tonn;5169;973138677
Nortura sa avd. gol;Buskerud;Gol;10.11;2019;0;B;;;1000 tonn;5169;973138677
Nortura sa avd. gol;Buskerud;Gol;10.11;2020;0;B;;;1000 tonn;5169;973138677
Nortura sa avd. gol;Buskerud;Gol;10.11;2021;0;B;;;1000 tonn;5169;973138677
Nortura sa avd. gol;Buskerud;Gol;10.11;2022;0;B;;;1000 tonn;5169;973138677
Nortura sa avd. gol;Buskerud;Gol;10.11;2023;0;B;;;1000 tonn;5169;973138677
Nortura sa avd. gol;Buskerud;Gol;10.11;2024;0;B;;;1000 tonn;5169;973138677
Nortura rakkestad ba;Østfold;Rakkestad;10.11;2004;0.414;;;;1000 tonn;5208;973074776
Nortura rakkestad ba;Østfold;Rakkestad;10.11;2003;1.074;;;;1000 tonn;5208;973074776
Nortura rakkestad ba;Østfold;Rakkestad;10.11;2002;0.46;;;;1000 tonn;5208;973074776
Nortura rakkestad ba;Østfold;Rakkestad;10.11;2001;0.916;;;;1000 tonn;5208;973074776
Nortura rakkestad ba;Østfold;Rakkestad;10.11;2006;0.21;;;;1000 tonn;5208;973074776
Nortura rakkestad ba;Østfold;Rakkestad;10.11;2007;0.02549;B;;;1000 tonn;5208;973074776
Nortura rakkestad ba;Østfold;Rakkestad;10.11;2008;0.031;B;;;1000 tonn;5208;973074776
Norsk protein a/s, avd. fredrikstad;Østfold;Fredrikstad;10.91;2004;0.849;;;;1000 tonn;5209;974096269
Norsk protein a/s, avd. fredrikstad;Østfold;Fredrikstad;10.91;2003;0.5;;;;1000 tonn;5209;974096269
Norsk protein a/s, avd. fredrikstad;Østfold;Fredrikstad;10.91;2002;5.33;;;;1000 tonn;5209;974096269
Norsk protein a/s, avd. fredrikstad;Østfold;Fredrikstad;10.91;2001;3.981;;;;1000 tonn;5209;974096269
Norsk protein a/s, avd. fredrikstad;Østfold;Fredrikstad;10.91;2006;0.0234;B;;;1000 tonn;5209;974096269
Norsk protein a/s, avd. fredrikstad;Østfold;Fredrikstad;10.91;2007;0;B;;;1000 tonn;5209;974096269
Washington mills;Trøndelag;Orkland;20.13;2001;38.7;;;;1000 tonn;5702;971750650
Washington mills;Trøndelag;Orkland;20.13;2002;39.8;;;;1000 tonn;5702;971750650
Washington mills;Trøndelag;Orkland;20.13;2003;24.4;;;;1000 tonn;5702;971750650
Washington mills;Trøndelag;Orkland;20.13;2004;26.7;;;;1000 tonn;5702;971750650
Washington mills;Trøndelag;Orkland;20.13;2005;23.4;;;;1000 tonn;5702;971750650
Washington mills;Trøndelag;Orkland;20.13;2006;23.546;B;;;1000 tonn;5702;971750650
Washington mills;Trøndelag;Orkland;20.13;2007;25.946;B;;;1000 tonn;5702;971750650
Washington mills;Trøndelag;Orkland;20.13;2008;27.557;B;;;1000 tonn;5702;971750650
Washington mills;Trøndelag;Orkland;20.13;2009;18.45;B;;;1000 tonn;5702;971750650
Washington mills;Trøndelag;Orkland;20.13;2010;21.073;B;;;1000 tonn;5702;971750650
Washington mills;Trøndelag;Orkland;20.13;2011;16.218;B;;;1000 tonn;5702;971750650
Washington mills;Trøndelag;Orkland;20.13;2012;5.575;B;;;1000 tonn;5702;971750650
Washington mills;Trøndelag;Orkland;20.13;2013;1.03;B;;;1000 tonn;5702;971750650
Washington mills;Trøndelag;Orkland;20.13;2014;0;B;;;1000 tonn;5702;971750650
Washington mills;Trøndelag;Orkland;20.13;2015;0;B;;;1000 tonn;5702;971750650
Washington mills;Trøndelag;Orkland;20.13;2016;0;B;;;1000 tonn;5702;971750650
Washington mills;Trøndelag;Orkland;20.13;2017;1.376;B;;;1000 tonn;5702;971750650
Washington mills;Trøndelag;Orkland;20.13;2018;5.856;B;;;1000 tonn;5702;971750650
Washington mills;Trøndelag;Orkland;20.13;2019;4.44;B;;;1000 tonn;5702;971750650
Washington mills;Trøndelag;Orkland;20.13;2020;0.157;B;;;1000 tonn;5702;971750650
Washington mills;Trøndelag;Orkland;20.13;2021;0.139;B;;;1000 tonn;5702;971750650
Washington mills;Trøndelag;Orkland;20.13;2022;0.573;B;;;1000 tonn;5702;971750650
Washington mills;Trøndelag;Orkland;20.13;2023;0.000141;B;;;1000 tonn;5702;971750650
Fiven norge avd. lillesand;Agder;Lillesand;20.13;2001;63.74;;;;1000 tonn;5703;873147172
Fiven norge avd. lillesand;Agder;Lillesand;20.13;2002;57.65;;;;1000 tonn;5703;873147172
